"","X","sentence_id","id","sentence","nchar","doc_id","description","family_experience","treatment_prof","personal_experience","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","cluster_9","cluster_10","cluster_11","cluster_12","cluster_13","cluster_14","cluster_15","cluster_16","cluster_17","cluster_18","cluster_19","cluster_20","clusters"
"409",409,213,1,"statistics coming point right now",33,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","","TRUE","","","","TRUE","","","TRUE","","TRUE",",,TRUE,,,,,,TRUE,,TRUE,,,,TRUE,,,TRUE,,TRUE"
"410",410,213,2,"acceptance high",15,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"411",411,214,1,"take look overdoses related opioids",35,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"412",412,214,2,"percent pro-substitution treatment",34,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","TRUE","TRUE","TRUE","","","","TRUE","","","TRUE","","",",,,,,,,,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,"
"413",413,215,1,"based admissions licensed chemical dependency treatment programs",64,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"414",414,215,2,"Now shifted",11,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"415",415,216,1,"necessarily dealing individuals admissions",42,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","TRUE","","","","","","TRUE","TRUE","TRUE","","","TRUE","","TRUE","",",,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,,,TRUE,,TRUE,"
"416",416,216,2,"think part general swing right seeing",37,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","TRUE","TRUE","","TRUE","TRUE","","","","","","","","","","TRUE",",,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,,,,,,,,,TRUE"
"417",417,217,1,"people times year",17,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","TRUE","","","","","","","","TRUE","","","","TRUE","","","TRUE",",,,,TRUE,,,,,,,,TRUE,,,,TRUE,,,TRUE"
"418",418,217,2,"neoliberalism thing",19,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","TRUE","","","","","","","","","","TRUE","","","","TRUE","","",",,,TRUE,,,,,,,,,,TRUE,,,,TRUE,,"
"419",419,218,1,"Yeah well know personal experience",34,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"420",420,218,2,"just problem heroin addiction controlled",40,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"421",421,219,1,"talk climate collaboration cooperation think Duluth good job",60,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"422",422,219,2,"saying obese people pay health insurance eat much creates problems causes costs cover",85,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"423",423,220,1,"think",5,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","","","","","","","","","","TRUE",",,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,TRUE"
"424",424,220,2,"discussion absolutely useless view personal decision choose use heroin fully responsible cover costs",100,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"425",425,221,1,"factors",7,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"426",426,221,2,"way",3,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","","","","","","","","","","",",,,,TRUE,,,,,,,,,,,,,,,"
"427",427,222,1,"know drinking water",19,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"428",428,222,2,"discussion health treatment system thinking cut costs",53,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","TRUE","","","","TRUE","","","TRUE","","TRUE",",,TRUE,,,,,,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,TRUE"
"429",429,223,1,"mean witnessed first came community just just part culture value able work together support even agree various items values life",128,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"430",430,223,2,"Make people pay",15,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","","","TRUE","","","","","","","",",,,,TRUE,,,,,,,,TRUE,,,,,,,"
"431",431,224,1,"common purpose see problem needs solved push differences aside work jointly collaborative fashion",97,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"432",432,224,2,"disease model addiction",23,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","","","","","","TRUE","","","","","","","","","","",",TRUE,,,,,,,,TRUE,,,,,,,,,,"
"433",433,225,1,"submitted grant proposal Department Human Services approximately dollars state targeted response opioid crisis",110,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","","","TRUE","TRUE","TRUE","TRUE","TRUE","","",",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,"
"434",434,225,2,"still talking United States",27,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","TRUE","","TRUE","","","","TRUE","","","TRUE","","","TRUE,,,,,,,,TRUE,,TRUE,,,,TRUE,,,TRUE,,"
"435",435,226,1,"state Minnesota received dollars legislation pushed supported hard Senator Amy Klobuchar address opioid crisis rural communities",128,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"436",436,226,2,"Yes know",8,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"437",437,227,1,"say state got",13,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","TRUE","TRUE","","TRUE","TRUE","","TRUE","","TRUE","","TRUE",",,,,,,,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,,TRUE"
"438",438,227,2,"Nora",4,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"439",439,228,2,"Volkow really strong",20,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","","","TRUE","","","","","","","TRUE","","",",,,,,,TRUE,,,,TRUE,,,,,,,TRUE,,"
"440",440,229,1,"rural",5,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"441",441,229,2,"surgeon general just came",25,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"442",442,230,2,"society still new concept",25,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","","","","","","","","TRUE","","TRUE","","","","TRUE","","","TRUE","","","TRUE,,,,,,,,TRUE,,TRUE,,,,TRUE,,,TRUE,,"
"443",443,231,1,"see send PowerPoint handouts give even information",50,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","TRUE","TRUE","","","","","","","","","","","","","",",,,,,TRUE,TRUE,,,,,,,,,,,,,"
"444",444,231,2,"wondering different",19,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"445",445,232,1,"just turned",11,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","","","TRUE","","","","","","TRUE","","","","","","TRUE","TRUE","","",",TRUE,,,TRUE,,,,,,TRUE,,,,,,TRUE,TRUE,,"
"446",446,232,2,"disease model useful think first step fight stigma",50,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","","","","","TRUE","TRUE","TRUE","","","","","","TRUE","TRUE","","TRUE","TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,,TRUE"
"447",447,233,1,"submitted April 28th",20,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"448",448,233,2,"shifted moral disease",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"449",449,234,1,"St. Louis County Public Health Human Service submitted proposal lead partner consortium Duluth Police Department Lake Superior Drug Violent Crime Task Force Rural Action Network Center Alcohol Drug Treatment University Minnesota Duluth School Pharmacy judicial district drug courts Carleton County Public Health Human Service",325,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","","","TRUE","","TRUE","","","","","TRUE","","","","","","TRUE","TRUE","","","TRUE,,,TRUE,,TRUE,,,,,TRUE,,,,,,TRUE,TRUE,,"
"450",450,234,2,"Now think stuck disease model useful view",41,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","","","","","","TRUE","TRUE","TRUE","","","","","","","TRUE","","TRUE","TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,,,,,TRUE,,TRUE"
"451",451,235,1,"St. Louis Carleton County",25,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"452",452,235,2,"fit",3,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"453",453,236,1,"Carleton County receive financial benefit application things allow Carleton County residents access particular things relationship drug court probably star component proposal development medically monitored opioid withdrawal program Duluth Detox",245,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE"
"454",454,236,2,"diseased tells get better",25,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"455",455,237,1,"Basically bed expansion Duluth Detox program managed Center Alcohol Drug Treatment collaborated helped facilitate San Marco program",131,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"456",456,238,1,"Basically individuals medical withdrawal nurses doctors monitoring",66,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","TRUE","","TRUE","","","","","","TRUE","TRUE","","","","TRUE","","TRUE","",",,,TRUE,,TRUE,,,,,,TRUE,TRUE,,,,TRUE,,TRUE,"
"457",457,238,2,"just fate",9,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","TRUE","","","","","","TRUE","","","","","","TRUE","TRUE","","",",TRUE,,,TRUE,,,,,,TRUE,,,,,,TRUE,TRUE,,"
"458",458,239,1,"medication need",15,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","TRUE","","","","","","","","","","","TRUE","",",,,,,,,TRUE,,,,,,,,,,,TRUE,"
"459",459,239,2,"think factors contributing dependent behavior risk factors add syndrome looks disease",85,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","","","","","","","","","","TRUE",",,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,TRUE"
"460",460,240,1,"Center Alcohol Drug Treatment also Clear Path program medication assisted treatment program utilizes methadone Suboxone",119,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","TRUE","TRUE","TRUE","TRUE","","","TRUE","","","TRUE","","",",,,,,,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,TRUE,,"
"461",461,240,2,"pill cure",9,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"462",462,241,1,"significant borderline crisis situation back want say",53,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","","TRUE","","TRUE","","","","TRUE","TRUE","","","","","TRUE",",TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,,,,,TRUE"
"463",463,241,2,"much complex many factors contributing also societal factors",60,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","","TRUE","TRUE","","","TRUE","","","TRUE","TRUE","","","","","TRUE","","","TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,,,,,TRUE,,"
"464",464,242,1,"program want sued say program called Lake Superior Treatment Center",67,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","TRUE","","TRUE","","TRUE","","","","TRUE","","TRUE",",,,,,,,,,TRUE,,TRUE,,TRUE,,,,TRUE,,TRUE"
"465",465,242,2,"think societies cause vulnerability make people use substances problematic way",78,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"466",466,243,1,"Basically significant concerns issues relationship meeting licensing",68,"Anderson_Greg","Social worker",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","TRUE","TRUE","","TRUE","TRUE","","","TRUE","TRUE",",TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE"
"467",467,243,2,"individual fault",16,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","TRUE","","","","","","TRUE","TRUE","","","","TRUE","","","",",,,,,TRUE,,,,,,TRUE,TRUE,,,,TRUE,,,"
"468",468,244,1,"State Rule licensing requirements",33,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"469",469,244,2,"many ways manage behavior",25,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","TRUE","","TRUE","TRUE","","","","","","","","","","","","","","",",TRUE,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,"
"470",470,245,1,"want say license revoked put state Minnesota crisis situation programs company based state",90,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"471",471,245,2,"just fate",9,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","TRUE","","","","","","TRUE","","","","","","TRUE","TRUE","","",",TRUE,,,TRUE,,,,,,TRUE,,,,,,TRUE,TRUE,,"
"472",472,246,1,"state Minnesota license revoked revoked programs parent company",63,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"473",473,246,2,"just take medicine see develops",31,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"474",474,247,1,"closed Lake Superior Treatment Center ended closing think programs Twin Cities St. Cloud Rochester",98,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"475",475,247,2,"happy disease model deprives individual autonomy way",52,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","TRUE","","","","","","TRUE","TRUE","","","","TRUE","","","",",,,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,TRUE,,,"
"476",476,248,1,"section omitted",15,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"477",477,248,2,"creates dependency",18,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","TRUE","","","","","","","","TRUE","","","","","",",,,,,,TRUE,,,,,,,,TRUE,,,,,"
"478",478,249,1,"place licensing issue way monitoring methadone",46,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","TRUE","","TRUE","","","","","","","","","","","","TRUE","",",,,,TRUE,,TRUE,,,,,,,,,,,,TRUE,"
"479",479,249,2,"habit true",10,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"480",480,250,1,"Yeah long list things set provider appeals revocation maintain operation appeal process",87,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","","TRUE","TRUE","","","TRUE","","","","TRUE","","TRUE","TRUE","","","","TRUE","TRUE","","TRUE,,TRUE,TRUE,,,TRUE,,,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,"
"481",481,250,2,"typical addiction doctor explain similar diabetes",49,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","","","","","","","","TRUE","","","","","","","","","","",",TRUE,,,,,,,,TRUE,,,,,,,,,,"
"482",482,251,1,"appeal process year time period",31,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","TRUE","","","","TRUE","","","TRUE",",,,,,,,,,,,,TRUE,,,,TRUE,,,TRUE"
"483",483,251,2,"way frame care diabetics",24,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","","","","","","","","","","","",",,,,TRUE,,,,,,,,,,,,,,,"
"484",484,252,1,"initial onset meeting Department Human Services state contingency plans ended playing program closed",100,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","TRUE","TRUE","","","","TRUE","","TRUE","","",",,,,,,,,,,TRUE,TRUE,,,,TRUE,,TRUE,,"
"485",485,252,2,"think good discussion stigmatization diabetes stigmatized",57,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","TRUE","","","","","","TRUE","TRUE","TRUE","","","","","","","TRUE","","TRUE",",,TRUE,,,,,,TRUE,TRUE,TRUE,,,,,,,TRUE,,TRUE"
"486",486,253,1,"result collaboration OARS group St. Louis County put ROP community based treatment program",90,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"487",487,253,2,"make analogy good",17,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","","","","TRUE","","","","","TRUE","","","","","","","","","","",",,,,TRUE,,,,,TRUE,,,,,,,,,,"
"488",488,254,1,"received number proposals",25,"Anderson_Greg","Social worker",NA,TRUE,NA,"","","","","","","","","","","","","","","","","","","","",",,,,,,,,,,,,,,,,,,,"
"489",489,254,2,"Heart disease one use",21,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"TRUE","TRUE","","","","","","","","","","","","","","","","","","","TRUE,TRUE,,,,,,,,,,,,,,,,,,"
"490",490,255,1,"ended personal presentations finals area basically ended reviewing choosing Center Alcohol Drug Treatment",105,"Anderson_Greg","Social worker",NA,TRUE,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE"
"491",491,255,2,"Talking diabetes many things manage taking pills",48,"Beck_Thilo","Addiction medicine doctor",NA,TRUE,NA,"","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","","","","","","","TRUE","","","","TRUE","","",",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,"
